answerId;questionId;answerContent
6486;2727;Czas reakcji kierującego pojazdem.
6487;2728;Długość pojazdu.
6488;2728;Szerokość pojazdu.
6489;2728;Prędkość pojazdu.
6490;2729;Na właściwą temperaturę we wnętrzu pojazdu.
6491;2729;Na zachowanie bezpiecznego odstępu.
6492;2729;Na odstęp od jadących z tyłu pojazdów.
6493;2730;2-krotnie.
6494;2730;3-krotnie.
6495;2730;4-krotnie.
6496;2731;Przed wjazdem na pas wyłączenia (zjazdu).
6497;2731;Po wjeździe na początek pasa wyłączenia (zjazdu).
6498;2731;W dowolnym miejscu na autostradzie.
6499;2732;Nie, jeśli jedziesz z prędkością do 60 km/h.
6500;2732;Nie.
6501;2732;Tak.
6502;2733;Większe zużycie akumulatora.
6503;2733;Mniejsza widoczność drogi w czasie deszczu.
6504;2733;Mniejsze zużycie płynu do spryskiwaczy.
6505;2734;O silnych bocznych podmuchach wiatru.
6506;2734;O silnych podmuchach wiatru występujących tylko z prawej strony.
6507;2734;O silnych czołowych podmuchach wiatru.
6508;2735;Początkowej.
6509;2735;Środkowej.
6510;2735;Końcowej.
6511;2736;Gdy zbliżasz się do pieszego idącego w tym samym kierunku.
6512;2736;Gdy zbliżasz się do nadjeżdżającego poprzeczną drogą pojazdu.
6513;2736;Gdy zbliżasz się do jadącego przed tobą pojazdu i istnieje możliwość oślepienia kierującego.
6514;2737;Masz prawo zmienić pas ruchu na lewy.
6515;2737;Powinieneś pozostać na zajmowanym pasie.
6516;2737;Podczas zmiany pasa ruchu nie musisz zachować szczególnej ostrożności.
6517;2738;Nie ma żadnego wpływu na ograniczenie pola widzenia.
6518;2738;Tylko podczas wykonywania manewru zawracania na skrzyżowaniu.
6519;2738;Ma wpływ na ograniczenie pola widzenia.
6520;2739;Ma wpływ na ograniczenie pola widzenia.
6521;2739;Tylko w warunkach zmniejszonej przejrzystości powietrza.
6522;2739;Nie ma żadnego wpływu na ograniczenie pola widzenia.
6523;2740;Duża prędkość jazdy.
6524;2740;Dobra przejrzystość powietrza.
6525;2740;Zbyt mała prędkość.
6526;2741;Zwiększanie prędkości pojazdu.
6527;2741;Zmniejszanie prędkości pojazdu.
6528;2741;Stres kierowcy.
6529;2742;Tylko swój pas ruchu przed pojazdem.
6530;2742;Całą jezdnię i pobocze przed i za pojazdem.
6531;2742;Tylko swój pas ruchu i prawe pobocze przed pojazdem.
6532;2743;Tak, aby w połowie lusterka była widoczna boczna szyba przednich drzwi.
6533;2743;Tak, aby w lusterku nie był widoczny bok pojazdu.
6534;2743;Tak, aby w lusterku był widoczny fragment boku pojazdu oraz droga za pojazdem.
6535;2744;Wraz ze wzrostem prędkości pole widzenia zmniejsza się.
6536;2744;Wraz ze wzrostem prędkości pole widzenia zwiększa się.
6537;2744;Nie ma wpływu.
6538;2745;Ograniczyć prędkość jazdy.
6539;2745;Zwiększać prędkość jazdy.
6540;2745;Zjechać na pas ruchu dla kierunku przeciwnego.
6541;2746;Maksymalnie zjeżdżając do środka jezdni, najeżdżając na podwójną ciągłą linię.
6542;2746;Zjeżdżając do środka jezdni, ale nie przekraczając podwójnej ciągłej linii.
6543;2746;Zbliżyć się do prawej krawędzi jezdni.
6544;2747;Używanie tylko hamulca roboczego do zmniejszania prędkości jazdy.
6545;2747;Używanie silnika do zmniejszania prędkości jazdy.
6546;2747;Częsta zmiana biegów, w celu utrzymania wysokich obrotów silnika.
6547;2748;Częste używanie hamulca roboczego.
6548;2748;Unikanie gwałtownych hamowań i przyspieszeń.
6549;2748;Częsta zmiana biegów.
6550;2749;Na dobraniu odpowiedniej prędkości jazdy.
6551;2749;Na zajmowaniu środka jezdni.
6552;2749;Na jeździe z możliwie najniższym biegiem.
6553;2750;Kilkakrotne cofając i ruszając do przodu.
6554;2750;Ruszając na dużych obrotach silnika.
6555;2750;Puszczając gwałtownie pedał sprzęgła.
6556;2751;Nie.
6557;2751;Tak.
6558;2751;Tak, ale jadąc z maksymalną prędkością 20 km/h.
6559;2752;Nie.
6560;2752;Tak, ale tylko w obszarze niezabudowanym.
6561;2752;Tak, ale tylko w obszarze zabudowanym.
6562;2753;Tak, ale tylko w godz. 5.00-23.00.
6563;2753;Tak.
6564;2753;Nie.
6565;2754;19,85 metra.
6566;2754;18,75 metra.
6567;2754;14,95 metra.
6568;2755;Ładunek jest zabezpieczony przed przesuwaniem się.
6569;2755;Ładunek nie jest zabezpieczony przed zmianą położenia.
6570;2755;Ładunek nie jest zabezpieczony przed zmianą położenia, jeżeli prędkość jazdy nie będzie większa niż 30 km/h.
6571;2756;Ładunek nie powinien być zabezpieczony przed zmianą położenia.
6572;2756;Ładunek może zasłaniać niektóre światła przyczepy.
6573;2756;Ładunek nie może naruszać stateczności pojazdu.
6574;2757;Tak, jeżeli wynika to z orzeczenia lekarskiego.
6575;2757;Tak, w każdym przypadku.
6576;2757;Nie.
6577;2758;Tak, jeśli minął dopiero tydzień.
6578;2758;Tak, ponieważ masz 30 dni na aktualizację danych.
6579;2758;Nie.
6580;2759;Tak.
6581;2759;Tak, ale tylko w terenie zabudowanym.
6582;2759;Nie.
6583;2760;Tak.
6584;2760;Nie.
6585;2760;Tak, pod warunkiem jazdy z maksymalną prędkością 30 km/h.
6586;2761;Nie.
6587;2761;Tylko pod warunkiem nie przekraczania prędkości 30 km/h.
6588;2761;Tak.
6589;2762;Nie, takie prawo jazdy wydaje starosta.
6590;2762;Tak, ale trzeba uiścić opłatę ewidencyjną.
6591;2762;Tak w każdym przypadku.
6592;2763;W dowodzie rejestracyjnym.
6593;2763;W prawie jazdy.
6594;2763;W umowie OC.
6595;2764;B1.
6596;2764;AM.
6597;2764;A.
6598;2765;Słaby akumulator.
6599;2765;Zwarcie w przewodach wysokiego napięcia.
6600;2765;Przepaloną żarówkę kierunkowskazu.
6601;2766;Wzrost siły hamującej przy jednostajnym naciskaniu na pedał hamulca.
6602;2766;Niewielki lub brak oporu pedału hamulca przy jego wciskaniu.
6603;2766;Bardzo duży opór pedału hamulca przy jego wciskaniu.
6604;2767;Niesprawny rozrusznik.
6605;2767;Naładowany akumulator.
6606;2767;Zbyt luźny pasek klinowy alternatora.
6607;2768;Nieprawidłowa zbieżność kół przednich.
6608;2768;Jednakowe ciśnienie powietrza w kołach pojazdu.
6609;2768;Usterka modułu elektronicznego hamulca ręcznego.
6610;2769;Niewielkie obciążenie przedniej osi pojazdu.
6611;2769;Nieprawidłowa zbieżność.
6612;2769;Nierówna nawierzchnia jezdni.
6613;2770;Prostopadle.
6614;2770;Symetrycznie.
6615;2770;Asymetrycznie.
6616;2771;Gdy uszkodzony jest zawór powietrza.
6617;2771;Gdy w czole opony znajduje się cienki gwóźdź.
6618;2771;Gdy na boku opony są widoczne odkształcenia.
6619;2772;Tak
6620;2772;Nie
6621;2773;Tak, ale tylko poza obszarem zabudowanym.
6622;2773;Tak.
6623;2773;Nie.
6624;2774;Tak, ale tylko przy prędkości powyżej 20 km/h.
6625;2774;Tak.
6626;2774;Nie, wystarczy jeden.
6627;2775;Tak
6628;2775;Nie
6629;2776;Tak
6630;2776;Nie
6631;2777;Tak
6632;2777;Nie
6633;2778;Tak
6634;2778;Nie
6635;2779;Tak
6636;2779;Nie
6637;2780;Tak
6638;2780;Nie
6639;2781;Tak
6640;2781;Nie
6641;2782;Tak
6642;2782;Nie
6643;2783;Tak
6644;2783;Nie
6645;2784;Tak
6646;2784;Nie
6647;2785;Tak
6648;2785;Nie
6649;2786;Tak
6650;2786;Nie
6651;2787;Tak
6652;2787;Nie
6653;2788;Tak
6654;2788;Nie
6655;2789;Tak
6656;2789;Nie
6657;2790;Tak
6658;2790;Nie
6659;2791;Tak
6660;2791;Nie
6661;2792;Tak
6662;2792;Nie
6663;2793;Tak
6664;2793;Nie
6665;2794;Tak
6666;2794;Nie
6667;2795;Tak
6668;2795;Nie
6669;2796;Tak
6670;2796;Nie
6671;2797;Tak
6672;2797;Nie
6673;2798;Tak
6674;2798;Nie
6675;2799;Tak
6676;2799;Nie
6677;2800;Tak
6678;2800;Nie
6679;2801;Tak
6680;2801;Nie
6681;2802;Tak
6682;2802;Nie
6683;2803;Tak
6684;2803;Nie
6685;2804;Tak
6686;2804;Nie
6687;2805;Tak
6688;2805;Nie
6689;2806;Tak
6690;2806;Nie
6691;2807;Tak
6692;2807;Nie
6693;2808;Tak
6694;2808;Nie
6695;2809;Tak
6696;2809;Nie
6697;2810;Tak
6698;2810;Nie
6699;2811;Tak
6700;2811;Nie
6701;2812;Tak
6702;2812;Nie
6703;2813;Tak
6704;2813;Nie
6705;2814;Tak
6706;2814;Nie
6707;2815;Tak
6708;2815;Nie
6709;2816;Tak
6710;2816;Nie
6711;2817;Tak
6712;2817;Nie
6713;2818;Tak
6714;2818;Nie
6715;2819;Tak
6716;2819;Nie
6717;2820;Tak
6718;2820;Nie
6719;2821;Tak
6720;2821;Nie
6721;2822;Tak
6722;2822;Nie
6723;2823;Tak
6724;2823;Nie
6725;2824;Tak
6726;2824;Nie
6727;2825;Tak
6728;2825;Nie
6729;2826;Tak
6730;2826;Nie
6731;2827;Tak
6732;2827;Nie
6733;2828;Tak
6734;2828;Nie
6735;2829;Tak
6736;2829;Nie
6737;2830;Tak
6738;2830;Nie
6739;2831;Tak
6740;2831;Nie
6741;2832;Tak
6742;2832;Nie
6743;2833;Tak
6744;2833;Nie
6745;2834;Tak
6746;2834;Nie
6747;2835;Tak
6748;2835;Nie
6749;2836;Tak
6750;2836;Nie
6751;2837;Tak
6752;2837;Nie
6753;2838;Tak
6754;2838;Nie
6755;2839;Tak
6756;2839;Nie
6757;2840;Tak
6758;2840;Nie
6759;2841;Tak
6760;2841;Nie
6761;2842;Tak
6762;2842;Nie
6763;2843;Tak
6764;2843;Nie
6765;2844;Tak
6766;2844;Nie
6767;2845;Tak
6768;2845;Nie
6769;2846;Tak
6770;2846;Nie
6771;2847;Tak
6772;2847;Nie
6773;2848;Tak
6774;2848;Nie
6775;2849;Tak
6776;2849;Nie
6777;2850;Tak
6778;2850;Nie
6779;2851;Tak
6780;2851;Nie
6781;2852;Tak
6782;2852;Nie
6783;2853;Tak
6784;2853;Nie
6785;2854;Tak
6786;2854;Nie
6787;2855;Tak
6788;2855;Nie
6789;2856;Tak
6790;2856;Nie
6791;2857;Tak
6792;2857;Nie
6793;2858;Tak
6794;2858;Nie
6795;2859;Tak
6796;2859;Nie
6797;2860;Tak
6798;2860;Nie
6799;2861;Tak
6800;2861;Nie
6801;2862;Tak
6802;2862;Nie
6803;2863;Tak
6804;2863;Nie
6805;2864;Tak
6806;2864;Nie
6807;2865;Tak
6808;2865;Nie
6809;2866;Tak
6810;2866;Nie
6811;2867;Tak
6812;2867;Nie
6813;2868;Tak
6814;2868;Nie
6815;2869;Tak
6816;2869;Nie
6817;2870;Tak
6818;2870;Nie
6819;2871;Tak
6820;2871;Nie
6821;2872;Tak
6822;2872;Nie
6823;2873;Tak
6824;2873;Nie
6825;2874;Tak
6826;2874;Nie
6827;2875;Tak
6828;2875;Nie
6829;2876;Tak
6830;2876;Nie
6831;2877;Tak
6832;2877;Nie
6833;2878;Tak
6834;2878;Nie
6835;2879;Tak
6836;2879;Nie
6837;2880;Tak
6838;2880;Nie
6839;2881;Tak
6840;2881;Nie
6841;2882;Tak
6842;2882;Nie
6843;2883;Tak
6844;2883;Nie
6845;2884;Tak
6846;2884;Nie
6847;2885;Tak
6848;2885;Nie
6849;2886;Tak
6850;2886;Nie
6851;2887;Tak
6852;2887;Nie
6853;2888;Tak
6854;2888;Nie
6855;2889;Tak
6856;2889;Nie
6857;2890;Tak
6858;2890;Nie
6859;2891;Tak
6860;2891;Nie
6861;2892;Tak
6862;2892;Nie
6863;2893;Tak
6864;2893;Nie
6865;2894;Tak
6866;2894;Nie
6867;2895;Tak
6868;2895;Nie
6869;2896;Tak
6870;2896;Nie
6871;2897;Tak
6872;2897;Nie
6873;2898;Tak
6874;2898;Nie
6875;2899;Tak
6876;2899;Nie
6877;2900;Tak
6878;2900;Nie
6879;2901;Tak
6880;2901;Nie
6881;2902;Tak
6882;2902;Nie
6883;2903;Tak
6884;2903;Nie
6885;2904;Tak
6886;2904;Nie
6887;2905;Tak
6888;2905;Nie
6889;2906;Tak
6890;2906;Nie
6891;2907;Tak
6892;2907;Nie
6893;2908;Tak
6894;2908;Nie
6895;2909;Tak
6896;2909;Nie
6897;2910;Tak
6898;2910;Nie
6899;2911;Tak
6900;2911;Nie
6901;2912;Tak
6902;2912;Nie
6903;2913;Tak
6904;2913;Nie
6905;2914;Tak
6906;2914;Nie
6907;2915;Tak
6908;2915;Nie
6909;2916;Tak
6910;2916;Nie
6911;2917;Tak
6912;2917;Nie
6913;2918;Tak
6914;2918;Nie
6915;2919;Tak
6916;2919;Nie
6917;2920;Tak
6918;2920;Nie
6919;2921;Tak
6920;2921;Nie
6921;2922;Tak
6922;2922;Nie
6923;2923;Tak
6924;2923;Nie
6925;2924;Tak
6926;2924;Nie
6927;2925;Tak
6928;2925;Nie
6929;2926;Tak
6930;2926;Nie
6931;2927;Tak
6932;2927;Nie
6933;2928;Tak
6934;2928;Nie
6935;2929;Tak
6936;2929;Nie
6937;2930;Tak
6938;2930;Nie
6939;2931;Tak
6940;2931;Nie
6941;2932;Tak
6942;2932;Nie
6943;2933;Tak
6944;2933;Nie
6945;2934;Tak
6946;2934;Nie
6947;2935;Tak
6948;2935;Nie
6949;2936;Tak
6950;2936;Nie
6951;2937;Tak
6952;2937;Nie
6953;2938;Tak
6954;2938;Nie
6955;2939;Tak
6956;2939;Nie
6957;2940;Tak
6958;2940;Nie
6959;2941;Tak
6960;2941;Nie
6961;2942;Tak
6962;2942;Nie
6963;2943;Tak
6964;2943;Nie
6965;2944;Tak
6966;2944;Nie
6967;2945;Tak
6968;2945;Nie
6969;2946;Tak
6970;2946;Nie
6971;2947;Tak
6972;2947;Nie
6973;2948;Tak
6974;2948;Nie
6975;2949;Tak
6976;2949;Nie
6977;2950;Tak
6978;2950;Nie
6979;2951;Tak
6980;2951;Nie
6981;2952;Tak
6982;2952;Nie
6983;2953;Tak
6984;2953;Nie
6985;2954;Tak
6986;2954;Nie
6987;2955;Tak
6988;2955;Nie
6989;2956;Tak
6990;2956;Nie
6991;2957;Tak
6992;2957;Nie
6993;2958;Tak
6994;2958;Nie
6995;2959;Tak
6996;2959;Nie
6997;2960;Tak
6998;2960;Nie
6999;2961;Tak
7000;2961;Nie
7001;2962;Tak
7002;2962;Nie
7003;2963;Tak
7004;2963;Nie
7005;2964;Tak
7006;2964;Nie
7007;2965;Tak
7008;2965;Nie
7009;2966;Tak
7010;2966;Nie
7011;2967;Tak
7012;2967;Nie
7013;2968;Tak
7014;2968;Nie
7015;2969;Tak
7016;2969;Nie
7017;2970;Tak
7018;2970;Nie
7019;2971;Tak
7020;2971;Nie
7021;2972;Tak
7022;2972;Nie
7023;2973;Tak
7024;2973;Nie
7025;2974;Tak, jeśli nie mnięło od tego czasu więcej niż 7 dni.
7026;2974;Tak, jeśli nie mnięło od tego czasu więcej niż 14 dni.
7027;2974;Nie.
7028;2975;Tak
7029;2975;Nie
7030;2976;Tak
7031;2976;Nie
7032;2977;Tak
7033;2977;Nie
7034;2978;Tak
7035;2978;Nie
7036;2979;Tak
7037;2979;Nie
7038;2980;Tak
7039;2980;Nie
7040;2981;Tak
7041;2981;Nie
7042;2982;Tak
7043;2982;Nie
7044;2983;Tak
7045;2983;Nie
7046;2984;Tak
7047;2984;Nie
7048;2985;Tak
7049;2985;Nie
7050;2986;tak
7051;2986;nie
7052;2986;to zależy od treści zezwolenia
7053;2987;tak
7054;2987;nie
7055;2987;tak, ale tylko w godzinach 22:00-5:00
7056;2988;tak
7057;2988;nie
7058;2988;tak, ale tylko w godzinach 22:00-5:00
7059;2989;tak
7060;2989;nie
7061;2989;tak, ale tylko w godzinach 22:00-5:00
7062;2990;tak
7063;2990;nie
7064;2990;tak, ale tylko w godzinach 22:00-5:00
7065;2991;tak
7066;2991;nie
7067;2991;tak, ale tylko w godzinach 22:00-5:00
7068;2992;tak
7069;2992;nie
7070;2992;tak, ale tylko w godzinach 22:00-5:00
7071;2993;tak
7072;2993;nie
7073;2993;tak, ale tylko gdy ładunek jest podzielny
7074;2994;tak
7075;2994;nie
7076;2994;tak, ale tylko w godzinach 22:00-5:00
7077;2995;tak
7078;2995;nie
7079;2995;tak, ale tylko gdy ładunek jest podzielny
7080;2996;tak
7081;2996;nie
7082;2996;tak, ale tylko na drogach powiatowych
7083;2997;tak
7084;2997;nie
7085;2997;tak, ale tylko na drogach krajowych
7086;2998;Tak
7087;2998;Nie
7088;2999;dozwolone bez ograniczeń.
7089;2999;zabronione.
7090;2999;dozwolone, jeżeli poduszka powietrzna nie jest aktywna podczas przewożenia.
7091;3000;Dozwolone, jeżeli poduszka powietrzna nie jest aktywna podczas przewożenia.
7092;3000;Zawsze zabronione.
7093;3000;Dozwolone bez ograniczeń.
7094;3001;Dozwolone, jeżeli pojazd nie jest wyposażony w pasy bezpieczeństwa.
7095;3001;Dozwolone, jeżeli pojazd jest wyposażony w pasy bezpieczeństwa i fotelik dla dziecka.
7096;3001;Zabronione bez względu na wyposażenie pojazdu.
7097;3002;Zabronione.
7098;3002;Dozwolone.
7099;3002;Dozwolone, jeżeli dziecko trzymane jest na rękach przez pełnoletniego pasażera.
7100;3003;Zabronione, jeżeli dziecko ma mniej niż 150 cm wzrostu.
7101;3003;Zawsze zabronione.
7102;3003;Dozwolone, jeżeli dziecko ma nie mniej niż 140 cm wzrostu.
7103;3004;Dotyczy kierującego taksówką podczas przewożenia pasażera.
7104;3004;Nie dotyczy dziecka poniżej 3 lat przewożonego autobusem.
7105;3004;Dotyczy kobiety o widocznej ciąży.
7106;3005;Masą i wzrostem dziecka oraz właściwymi warunkami technicznymi określonymi w przepisach Unii Europejskiej.
7107;3005;Masą i wzrostem dziecka.
7108;3005;Wiekiem dziecka.
7109;3006;Nie można przewozić trzeciego dziecka.
7110;3006;Może być przewożone trzecie dziecko, jeżeli ma co najmniej 3 lata i jest przytrzymywane za pomocą pasów bezpieczeństwa.
7111;3006;Może być przewożone trzecie dziecko, jeżeli ma co najmniej 5 lat.
7112;3007;Dozwolone, jeżeli dziecko ma co najmniej 135 cm wzrostu i nie jest możliwe zapewnienie mu fotelika bezpieczeństwa ze względu na jego wzrost i masę.
7113;3007;Zabronione bez fotelika bezpieczeństwa.
7114;3007;Dozwolone, jeżeli dziecko ma co najmniej 125 cm wzrostu i nie jest możliwe zapewnienie mu fotelika bezpieczeństwa ze względu na jego wzrost i masę.
7115;3008;w sposób bezpieczny i estetyczny.
7116;3008;w sposób umożliwiający łatwy dostęp do dziecka.
7117;3008;zgodnie z zaleceniami producenta urządzenia.
7118;3009;kierowaniu pojazdem z prędkością przekraczającą dopuszczalną o 50 km/h na obszarze zabudowanym.
7119;3009;kierowaniu pojazdem z prędkością przekraczającą dopuszczalną o więcej niż 50 km/h na obszarze zabudowanym.
7120;3009;kierowaniu pojazdem z prędkością przekraczającą dopuszczalną o 50 km/h poza obszarem zabudowanym.
7121;3010;1 osobę.
7122;3010;2 osoby.
7123;3010;3 osoby.
7124;3011;7 dni od dnia zatrzymania.
7125;3011;72 godzin od chwili zatrzymania.
7126;3011;24 godzin od chwili zatrzymania.
7127;3012;więcej niż 50 km/h na obszarze zabudowanym.
7128;3012;50 km/h na obszarze zabudowanym.
7129;3012;50 km/h poza obszarem zabudowanym.
7130;3013;6 miesięcy.
7131;3013;9 miesięcy.
7132;3013;12 miesięcy.
7133;3014;4 osoby.
7134;3014;5 osób.
7135;3014;6 osób.
7136;3015;1 miesiąca.
7137;3015;2 miesięcy.
7138;3015;3 miesięcy.
7139;3016;3 miesięcy.
7140;3016;2 miesięcy.
7141;3016;1 miesiąca.
7142;3017;Wydłużeniu okresu zatrzymania prawa jazdy o kolejne 6 miesięcy.
7143;3017;Wydłużeniu okresu zatrzymania prawa jazdy o kolejne 3 miesiące.
7144;3017;Cofnięciu uprawnień do kierowania pojazdami.
7145;3018;O 1 osobę więcej niż określono w dowodzie rejestracyjnym.
7146;3018;O 3 osoby więcej niż określono w dowodzie rejestracyjnym.
7147;3018;O 2 osoby więcej niż określono w dowodzie rejestracyjnym.
7148;3019;Stwierdzający zawarcie obowiązkowego ubezpieczenia OC.
7149;3019;Stwierdzający dopuszczenie pojazdu do ruchu.
7150;3019;Potwierdzający kalibrację blokady alkoholowej, jeżeli obowiązek posiadanie blokady wynika z jego prawa jazdy.
7151;3020;Pokwitowanie zatrzymania dowodu rejestracyjnego albo pozwolenia czasowego.
7152;3020;Dokument stwierdzający dopuszczenie pojazdu do ruchu.
7153;3020;Dokument potwierdzający zawarcie umowy obowiązkowego ubezpieczenia OC posiadacza pojazdu.
7154;3021;Kierującego autobusem.
7155;3021;Kierującego samochodem osobowym.
7156;3021;Nie ma takiego obowiązku, bez względu na rodzaj pojazdu, którym kierujemy.
7157;3022;dowód rejestracyjny.
7158;3022;karta pojazdu.
7159;3022;nalepka kontrolna na przedniej szybie.
7160;3023;Dokument stwierdzający dopuszczenie pojazdu do ruchu.
7161;3023;Dokument stwierdzający tożsamość.
7162;3023;Dokument potwierdzający zawarcie umowy obowiązkowego ubezpieczenia OC, łącznie z dowodem opłacenia składki za to ubezpieczenie.
7163;3024;Badanie techniczne zostało dokonane przez jednostkę do tego nieupoważnioną.
7164;3024;Pojazd posiada niesprawne oświetlenie tablicy rejestracyjnej.
7165;3024;Kierujący nie posiada podczas prowadzenia pojazdu dowodu rejestracyjnego.
7166;3025;Jest nieobowiązkowe, tylko wynika z dbałości o stan estetyczny pojazdu.
7167;3025;Jest obowiązkiem kierującego pojazdem.
7168;3025;Jest obowiązkiem właściciela pojazdu.
7169;3026;Dokument stwierdzający uprawnienie do kierowania pojazdem.
7170;3026;Dokument stwierdzajacy uprawnienie do kierowania pojazdem, inny niż wydane w kraju prawo jazdy.
7171;3026;Dokument stwierdzający dopuszczenie pojazdu do ruchu.
7172;3027;Ważne pokwitowanie zatrzymania prawa jazdy.
7173;3027;Dokument stwierdzający uprawnienie do kierowania pojazdem.
7174;3027;Dowód opłacenia składki za obowiązkowe ubezpieczenie odpowiedzialności cywilnej posiadacza pojazdu.
7175;3028;Dowód opłacenia składki za obowiązkowe ubezpieczenie odpowiedzialności cywilnej posiadacza pojazdu.
7176;3028;Dokument stwierdzający uprawnienie do kierowania pojazdem.
7177;3028;Inne dokumenty, jeżeli obowiązek taki wynika z odrębnej ustawy.
7178;3029;Pozostawienia pojazdu w miejscu gdzie jest to zabronione i nie zagraża bezpieczeństwu.
7179;3029;Nieokazania przez kierującego dokumentu potwierdzającego zawarcie umowy OC.
7180;3029;Kierowania nim przez osobę nieposiadającą uprawnienia do kierowania pojazdami i gdy nie ma możliwości zabezpieczenia pojazdu przez przekazanie go osobie znajdującej się w nim i posiadającej uprawnienia do kierowania tym pojazdem.
7181;3030;Dokument stwierdzający uprawnienie do kierowania pojazdem inny niż wydane w kraju prawo jazdy.
7182;3030;Paszport wydany przez kraj, w którym został zarejestrowany pojazd.
7183;3030;Dokument potwierdzający przeprowadzenie badania technicznego.
7184;3031;Dokument stwierdzający uprawnienie do kierowania pojazdem, wydany na terytorium RP.
7185;3031;Dokument stwierdzający dopuszczenie pojazdu do ruchu.
7186;3031;Dowód opłacenia składki za obowiązkowe ubezpieczenie OC.
7187;3032; Na kolanach pasażera.
7188;3032; W foteliku bezpieczeństwa lub innym urządzeniu przytrzymującym dziecko.
7189;3032;W foteliku bezpieczeństwa tyłem do kierunku jazdy, jeżeli pojazd ma aktywną poduszkę powietrzną dla pasażera.
7190;3033;Dokument stwierdzający dopuszczenie pojazdu do ruchu.
7191;3033;Dokument stwierdzający uprawnienie do kierowania pojazdem.
7192;3033;Zaświadczenie o przeprowadzonym badaniu technicznym z wynikiem pozytywnym w zakresie wyposażenia pojazdu w blokadę alkoholową.
7193;3034;Nie rodzi żadnych konsekwencji prawnych.
7194;3034;Skutkuje nałożeniem mandatu karnego.
7195;3034;Skutkuje skierowaniem wniosku o ukaranie.
7196;3035;Dowód rejestracyjny pojazdu.
7197;3035;Dokument stwierdzający kalibrację blokady alkoholowej, jeżeli obowiązek posiadanie blokady wynika z jego prawa jazdy.
7198;3035;Dokument stwierdzający uprawnienie do kierowania pojazdem.
7199;3036;Ustalania tożsamości kierującego pojazdem na podstawie danych z Rejestru Dowodów Osobistych.
7200;3036;Żądania okazania przez kierującego, wydanego w kraju prawa jazdy.
7201;3036;Żądania okazania przez kierującego, dokumentu potwierdzającego zawarcie umowy OC pojazdu zarejestrowanego na terytorium RP.
7202;3037;Tak
7203;3037;Nie
7204;3038;Tak
7205;3038;Nie
7206;3039;Tak
7207;3039;Nie
7208;3040;Tak
7209;3040;Nie
7210;3041;Tak
7211;3041;Nie
7212;3042;Tak
7213;3042;Nie
7214;3043;Tak
7215;3043;Nie
7216;3044;Tak
7217;3044;Nie
7218;3045;Tak
7219;3045;Nie
7220;3046;Tak
7221;3046;Nie
7222;3047;Tak
7223;3047;Nie
7224;3048;Tak
7225;3048;Nie
7226;3049;Tak
7227;3049;Nie
7228;3050;Tak
7229;3050;Nie
7230;3051;Tak
7231;3051;Nie
7232;3052;Tak
7233;3052;Nie
7234;3053;Tak
7235;3053;Nie
7236;3054;Tak
7237;3054;Nie
7238;3055;Tak
7239;3055;Nie
7240;3056;Tak
7241;3056;Nie
7242;3057;Tak
7243;3057;Nie
7244;3058;Tak
7245;3058;Nie
7246;3059;Tak
7247;3059;Nie
7248;3060;Tak
7249;3060;Nie
7250;3061;Na przednim siedzeniu bez fotelika lub innego urządzenia przytrzymującego dziecko.
7251;3061;Na przednim siedzeniu w innym niż fotelik urządzeniu przytrzymującym dziecko.
7252;3061;Na tylnym siedzeniu bez zapiętych pasów bezpieczeństwa.
7253;3062;Tak
7254;3062;Nie
7255;3063;W sposób wygodny dla dziecka.
7256;3063;W sposób wygodny dla siebie.
7257;3063;Zgodnie z zaleceniami producenta urządzenia.
7258;3064;Tak, jak życzy sobie tego dziecko.
7259;3064;W sposób wygodny dla siebie.
7260;3064;Zalecany przez producenta urządzenia.
7261;3065;Tak
7262;3065;Nie
7263;3066; Powinien być wyposażony w pasy i fotelik bezpieczeństwa.
7264;3066; Może nie mieć pasów bezpieczeństwa.
7265;3066;Nie musi być wyposażony w pasy i fotelik bezpieczeństwa.
7266;3067;Tak
7267;3067;Nie
7268;3068;Estetyką.
7269;3068;Właściwymi warunkami technicznymi dotyczącymi tych urządzeń.
7270;3068;Przede wszystkim wygodą.
7271;3069;Tak
7272;3069;Nie
7273;3070;Przewożone dziecko ma co najmniej 135 cm wzrostu, jest przypięte tylko pasami bezpieczeństwa, gdyż masa i wzrost uniemożliwia przewóz w foteliku lub innym urządzeniu przytrzymującym  dziecko.
7274;3070;Przewożone dziecko ma co najmniej 125 cm wzrostu, jest przypięte tylko pasami bezpieczeństwa, gdyż masa i wzrost uniemożliwia przewóz w foteliku.
7275;3070;Nie można przekraczać prędkości 50 km/h.
7276;3071;Tak
7277;3071;Nie
7278;3072;Przewożone dziecko ma co najmniej 125 cm wzrostu, jest przypięte tylko pasami bezpieczeństwa, gdyż masa i wzrost uniemożliwia przewóz w urządzeniu przytrzymującym.
7279;3072;Nie można przekraczać prędkości 40 km/h.
7280;3072;Przewożone dziecko ma co najmniej 135 cm wzrostu, jest przypięte tylko pasami bezpieczeństwa, gdyż masa i wzrost uniemożliwia przewóz w urządzeniu przytrzymującym.
7281;3073;Tak
7282;3073;Nie
7283;3074;Musisz zabezpieczyć dziecko pasami bezpieczeństwa.
7284;3074;Powinieneś posadzić dziecko na kolanach osoby dorosłej.
7285;3074;Musisz zablokować tylne drzwi, uniemożliwiając ich otwarcie od zewnątrz.
